PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Target
-0.13956555717517383,0.256668356445906,0.15184489169292592,0.5349103815232134,0.325739889388592,-0.08625180191584969,-0.24354626912457242,-0.0694196241255449,-0.03269002227254497,Dropout
-0.1448938038119636,0.3433466007124846,0.22756609623036705,0.08380979373565478,-0.08489547143656578,-0.022508990541560303,-0.05127419273051678,-0.14728835460417866,0.09891965877162084,Enrolled
-0.2641873454325572,-0.5237295904952927,0.1259640390433564,0.30522002209031995,0.461147224110957,0.11292630215812272,0.02061351159666372,-0.09192099221600802,-0.009135286539085408,Graduate
-0.22822164235165815,-0.05287056210366117,0.18141510423998775,-0.05370280027900032,-0.009329499887455683,-0.02573819611279049,-0.04869664812210217,-0.0726615182520922,0.10330081022170118,Graduate
-0.16995431321378152,-0.26749170701961655,0.0043013193847141196,0.5473023323991458,-0.11998896492051297,0.06950974097807927,-0.08067451654419802,-0.11292138323290754,-0.023822541615374226,Enrolled
0.6015735880724344,-0.5811772196652192,-0.21969184988979606,-0.37218822562891507,-0.0010065464205673003,-0.9026050189399101,0.1404184172983553,0.15939844439588446,-0.221058467421338,Graduate
-0.12156645735584559,0.3798435209313411,0.3333687303982794,0.25677241011051366,0.437399315312619,0.08712313281010053,0.023227153881424156,-0.16162736543524003,-0.04748276834825088,Enrolled
-0.210534998869309,-0.021597059680976888,0.287535273497871,0.122282087170689,0.5148034526755643,0.11878530585163138,0.03711122813249024,-0.13831457929209634,-0.025281201732172853,Graduate
0.824663242185181,0.20513203832983526,-0.030153960753684483,-0.02983832055493818,-0.15624506369448316,0.04421708816623815,-0.08839749730205257,-0.05338099553280606,-0.10072306994396713,Graduate
-0.20285958477990568,-0.0999901153461683,0.16057157539774536,0.007574648283060648,-0.1730469018894354,0.11385365585074425,0.009294042070537717,-0.1097333838224099,-0.03178835091185239,Graduate
0.7830620732059772,0.38156718879547724,0.16671270179833686,-0.4346928330222048,0.1840288818602152,-0.013793438588374118,0.054054797719835956,-0.10134903897394812,0.3018127970399203,Enrolled
-0.08874732071805813,0.13708373584702385,0.0420760237615152,0.6806709809982959,-0.19748207722748806,-0.0028714590052189015,-0.07171528609060726,-0.11395296548206676,-0.11261866312635399,Graduate
-0.22015332485956673,-0.10556297989679374,0.10317540709004147,-0.1651512879084932,-0.5022874299800193,-0.022583312755162566,-0.07497826449550551,-0.0903907870287162,0.051248561441505414,Enrolled
-0.26282566427080467,-0.6372458095159206,-0.05657410968152121,0.4089616547895575,-0.04526169017824477,-0.011440841337138852,-0.10614712289432474,-0.013317451485044596,-0.05180537053919487,Graduate
-0.2457919875007678,-0.5993174692533468,-0.038844531045224784,0.4325313232505167,-0.054311750305583884,0.06741976389822035,-0.07787433276625141,-0.05087549725414515,-0.08508851458013311,Enrolled
-0.2418293802638155,-0.5661373258155851,-0.028235882670093027,0.4602218145876652,-0.06720348676282512,0.050443259604348256,0.07966573522967374,-0.06794208401849137,0.18419509886878754,Enrolled
-0.3187623769404344,-0.30280150256441574,0.20989866037179905,-0.3839210866386422,0.011180608421834659,0.06401501745658067,-0.0017848993933113066,0.08786908375288204,-0.028619443149217272,Graduate
-0.5442869380926648,-0.14070674464770008,-0.7178162404817644,-0.5544214909433147,0.18107665058975214,0.09404861618638316,0.013874524069291239,-0.15339105527147828,0.1403633846624584,Enrolled
-0.2843441697439307,-0.5258039706699004,0.06262931327570709,0.005274607166122713,-0.0917588899466934,-0.04695949710590086,0.05216589979215147,-0.05288038664901043,0.04050591049906532,Graduate
-0.1230112413772248,0.18780292405763435,0.0529573823353241,0.45911175677596117,-0.3717124726517533,0.04406975396800661,-0.06133424435720944,0.062295593070148134,0.08236446034852879,Graduate
-0.4266475061099554,0.6390916155753824,-0.6988498103456103,-0.32619328067085385,0.03337382627104479,-0.6317134836204906,0.40617952849393035,0.06980836668175368,-0.40179492735348843,Dropout
-0.22092660119870144,0.5347814750019448,0.3134312519596657,-0.28202030918839843,0.10624951238021157,-0.1457907440608821,-0.15871503126892536,0.25394470660754564,0.11323097928884968,Dropout
-0.15463185936242219,0.1967500323399313,-0.022886166185304813,0.7017928003574377,-0.1918151327331581,-0.058767925105404406,-0.07512139150614341,0.3978841798061161,0.010576741513087629,Dropout
-0.28500786387291904,0.18680179357708984,0.3021917313761696,-0.38161270743200376,0.1684935974587886,0.1276987417983826,-0.042837136568961404,0.5637675174782628,0.0052787390984865845,Graduate
-0.501567112904339,-0.21396488148327084,-0.8395782871753601,-0.13361593891898815,0.056767444617801255,0.16389052319062014,0.06422102528921245,-0.12637019697111604,-0.08033187076911846,Dropout
-0.31870234318223817,-0.3345813219374648,0.1888592670513506,-0.025042989246698677,0.5914994544409791,-0.04706329690235922,-0.2486793278583533,-0.002356745418439485,-0.016763871369487315,Dropout
-0.2389676787340363,0.013859782747576183,0.2313464471868264,-0.25580835739148067,-0.05023264323675669,-0.004051849600715696,-0.07823291036454919,-0.03221752938889169,-0.03666256882256497,Graduate
-0.2759527597626628,-0.4235848604160748,0.11433292950149276,-0.09044479128261429,-0.100915032105664,0.15472245520564043,-0.06007030733281313,-0.027994756597403032,-0.29852210576469473,Graduate
-0.3330810083980581,0.4928846928557138,-0.7505821148989438,0.10635207683806547,-0.08235567871872274,0.1386140658661692,-0.011081900295075664,-0.2392496227720693,-0.02439368197226821,Dropout
-0.13120116661872733,0.1550643431680411,-0.01885934472195472,0.6548780550495349,-0.18248740316432122,-0.11822230114425503,-0.33975322302947786,0.08457878877566162,-0.10315002194252443,Dropout
-0.17729673382358585,0.5077210653543904,0.37167411224560565,-0.2707604255329497,0.09535513146575814,0.04485131643091467,-0.07344605197729634,-0.06145488719074446,0.11249576624760199,Enrolled
-0.21261830224492972,-0.09825554165508885,0.14310662180216582,-0.00617697131240158,-0.170648228304852,0.018713093862747443,-0.052539113755858124,-0.09799886749366654,0.00843560297124385,Graduate
0.7408482508964349,-0.19545505436896488,-0.06268596321097308,-0.14981831594071737,-0.08251957221236644,0.10754676863431956,0.04272144802714914,0.006338303556744154,0.0531408543827801,Graduate
0.7398108620252173,-0.24164655147225106,-0.11532282228715951,-0.022932244320228223,-0.07356946377350099,-0.06288951604610915,0.12246187038128953,0.014542599040718196,0.018645432779451188,Graduate
0.8152887122526384,0.2819352600737711,0.09220364973037376,0.07998276463843446,0.5315135064513609,-0.022772160856496138,-0.038198878578167256,-0.0687235990001254,-0.0003509612242572624,Graduate
0.8268613506797764,0.17187020839005615,-0.0770235722773539,0.11146221771892262,-0.14831622939286226,0.002266695154169329,-0.07393043292140447,0.022699742357907643,-0.11943635185407575,Graduate
0.8239434836628441,0.19467728000187431,-0.051527907822522034,-0.17565530998991286,-0.4908364071829058,0.09145506052663344,-0.010760273283577038,-0.0636343273072257,-0.056524779259400915,Enrolled
0.7210214202072982,-0.1918899935957934,-0.11726375047319526,-0.3167975471933011,-0.4105008262564942,0.08893195156834988,-0.09497032383622492,0.03342614893564465,-0.042301748434725894,Enrolled
-0.16864142892194028,0.4742892885980138,0.3875015628817168,-0.30263311158654566,0.09562985067267182,-0.07314088631215498,0.0023338933434269016,-0.09395565162836633,0.31517169549006013,Graduate
-0.13819754315094301,0.31662862535293956,0.15309066001844907,-0.011128035760527344,-0.5813536905391019,0.08749658769476043,-0.08150048084036535,-0.014556327162590178,-0.03611942851285049,Dropout
-0.1811438421287142,-0.14878120360768232,0.17159779436398692,0.435578371576656,0.38718953607191486,0.09782854581850586,0.036853936665223935,-0.14754690883820099,0.005035459433063438,Graduate
-0.3281997921844518,-0.4080448584144051,0.005967385743978482,0.03512413669529324,-0.09333797611248168,-0.0297049604006121,-0.11793089142663157,0.3976991915032082,0.09622420811975979,Dropout
-0.2585414901540207,-0.4837952465805566,0.11005424177419443,0.06657605881415296,-0.10791557169448435,0.20180828502174464,0.2701992865169598,-0.035153303118889874,0.24646722964521578,Dropout
-0.11093243220272903,0.279651314513664,0.1852858501188238,-0.010137108098267178,-0.5854109319934799,0.08312925293205942,0.061840708933369876,-0.19697443860530617,0.12891634523893808,Graduate
-0.2129837878777805,0.4570478384729577,0.2868087479110063,-0.36803139197445367,0.10455991694747219,-0.946146562312403,0.12837684387560966,-0.06151325777230934,-0.2532636613831813,Enrolled
-0.16598940924025746,-0.2674205099489433,0.015123166277645428,0.5541403737157798,-0.12211623201260532,0.11977985556623727,-0.018555991483192175,-0.11703401874148722,-0.14811495203511837,Graduate
0.6747144479727483,-0.6928278214355291,-0.23456870121916573,0.02938037389551562,-0.13454411993893584,0.061237415717408705,0.052923069433968045,0.06582324174101477,0.024096668874397598,Graduate
0.7628724672138061,0.20627759935645526,-0.08172053518067413,-0.16522203975312144,0.014286437476312308,-0.9755399858409302,0.14393554804146363,0.018760773128330396,-0.15635222528258236,Enrolled
-0.32214302540531536,-0.4220417642915206,0.12228315898420294,-0.18923187209987957,0.0691939444413292,-0.03376498022233454,-0.12260928524467565,-0.0036971915322191046,0.042368819961659476,Enrolled
-0.3358752101188701,-0.3658285017080881,0.17876218947087852,-0.03195932338289176,0.5985718267085776,-0.06978344775082479,-0.17753885929457994,0.0846778329787768,-0.0340471582522896,Enrolled
-0.29355330156581616,-0.5342721489924811,-0.034508703203835256,0.21739725740083093,-0.22979380032971247,0.15764457081907912,0.08126044471887657,0.4453878940504075,0.039892314957531816,Dropout
0.680306558074474,-0.17041761669141464,-0.12401086544379114,-0.2923575163865302,0.08726342634147632,-0.946898346670918,0.15465309731255045,0.06726861641788705,-0.13833239292287747,Graduate
-0.15171594722875587,0.38599901039645723,0.2857637921817896,-0.12033913937822882,-0.12628926436038007,-0.008319046430174781,0.0027276213508525826,-0.08878341700419311,0.04471032661007551,Graduate
-0.09814094351205566,0.13651058413997155,0.02739914705406621,0.6718836529182078,-0.1969886149417095,-0.050035079263212934,-0.1122685275504203,-0.12228342314778488,-0.07884264608523739,Dropout
-0.1511914382121871,0.3880506842889151,0.2958777064213579,0.23849934980197507,0.44651735104072654,0.013672363240677998,-0.10716276024214652,-0.01154002243707223,-0.24781459408246395,Enrolled
-0.1899606573428354,0.4790658917595202,0.3445030754197419,-0.3058522849870467,0.10580670831304861,-0.13590637618633428,-0.17240251547899502,-0.10315601485110211,0.11165098562767323,Enrolled
-0.17917512819531067,-0.21771466229502714,0.04192150056619426,0.328758380857883,-0.30159681618137346,0.10461237563115322,0.03913460157500323,-0.05419321418065655,0.034106706803216924,Graduate
-0.2431085211461581,-0.1598020449512187,0.05040019877132562,0.3419588839346964,0.39574381458334174,-0.9902200244594883,0.15052243955515276,-0.030287251452353274,-0.07014599277081601,Dropout
-0.13981309653963814,0.2484831862437625,0.12240713751012733,0.25399207369484467,-0.23066694236088336,-0.030888298424793903,-0.1697376991078304,-0.10057194600596553,-0.15155229861357422,Dropout
-0.13997837576866656,0.34578148674141684,0.23216585681542046,0.08346514307726172,-0.08468737457845421,0.015823069410164647,-0.09119167750791987,-0.143596160844721,0.07332360332830096,Graduate
-0.23053074329134,-0.04684407553530326,0.17928400816203627,-0.05748870373640602,-0.006440979267494484,0.006125296259309687,-0.1097764811985876,-0.07176427972140724,-0.11238291662534616,Dropout
0.7908280364599878,0.19596285293497026,-0.094828971597534,-0.1998829730521513,-0.4799461997525096,-0.006178187136732349,-0.16965743868160968,0.03772421447151707,-0.19806571988106092,Dropout
0.7177226128397842,-0.09095276680987789,0.025015349418016197,-0.41335050751156066,0.039944271358103745,0.0821546349826533,-0.07036156674587493,0.00027050854933234614,-0.04030081202410701,Graduate
0.8643742797336416,0.009439164696232877,-0.16275004240575675,0.5255396701787124,-0.10551510798293331,0.06333167031663367,0.031334854462320455,-0.055099588183870715,0.024703183657979966,Graduate
-0.15741620651232885,0.36404548032958806,0.21444329101735382,0.0891860844323833,-0.08494471393554315,-0.07102427076531104,0.04113126917640647,0.1813276364779332,-0.07425814508324091,Graduate
-0.2226266110297062,-0.04139264722186217,0.18992176775257652,-0.051585327973712625,-0.007173880575039426,0.08261145761409416,-0.12747553239664036,-0.04849813301141087,-0.1411615771500287,Dropout
-0.3341073668837202,-0.3496851144660692,0.10122126133808573,-0.16295715897108187,0.06256993977818903,-0.07700047983217506,-0.164176236652487,0.20481900709434409,0.37226044249639606,Dropout
-0.25773451069183395,-0.4960830858604901,0.12935414774402998,0.07944434767092878,-0.11061704096134684,0.22089128238811584,0.5071325592976478,-0.09726837502055113,0.44320109690079706,Dropout
-0.23180037249557578,-0.011300836712591661,0.2493015294585662,0.0982420397954552,0.521019308943672,-0.04377636012993036,-0.11767399710731699,-0.0847183685123905,-0.0007653826478885017,Enrolled
-0.1573970467553122,0.3186165361305173,0.13355669734124287,-0.01439436453317866,-0.57966836207218,-0.01818264698964034,0.0415580012870404,0.1966256232401144,-0.15932856827898084,Graduate
0.8232856423218629,0.23319290934622675,0.03602711790028068,-0.05989085947438322,0.00028760198551402993,0.0302541288609246,0.10572365066522293,-0.07915258119146468,0.3447785893342971,Graduate
0.7211620912037833,-0.17703987566283097,-0.12125900132424772,-0.31736885574454077,-0.4101820131027376,0.08825537099702829,-0.13675939735637146,0.11671277759840047,-0.23702962481683945,Graduate
-0.16554650126295495,0.4982333659437086,0.3783211404039203,-0.28201704462685423,0.09603479708725249,-0.014931822488271851,-0.06302481587145847,-0.11156295843505765,-0.06723492648198148,Graduate
-0.13689934108463775,0.2882582625166813,0.17517665764527413,0.12081841185133113,-0.24327921563114313,-0.05525841016782129,-0.07392526351131332,-0.07371376135451521,0.04059492291946637,Enrolled
-0.22238475953937947,-0.12251148746284982,0.10752224676048572,0.4016520483825069,0.3986291003322415,-0.09453295085690117,-0.22756600296289978,-0.03770716090647971,-0.14257243722433488,Enrolled
-0.30199674044853536,-0.5623984958899865,-0.06222962917036956,0.1728019418417145,-0.21566690825628992,0.015383178473908243,-0.24805973863911854,0.11122827091600392,-0.23971308437077343,Dropout
-0.5323611129598885,-0.1314561205424056,-0.6998035955584131,-0.5464996785943778,0.17998925349531097,0.24967574873440035,-0.002510179037906235,-0.10124645196323606,-0.18004383406746288,Graduate
-0.35226734544075167,-0.33763627026210685,0.14908889802669434,-0.3945976336349075,0.03110712066022725,-0.008271318910603842,-0.214585669543946,0.14929170666157898,-0.22946440560267606,Dropout
-0.2318009333218548,0.4825764985821138,0.32560144463604546,-0.2812084343458185,0.11333508832075168,0.08193468250240044,-0.09547475989987134,0.31588052289778557,-0.039376667869008286,Dropout
-0.25752094392400865,0.05340556931045545,0.23743547730463732,0.1379322706007743,0.5141986485351365,-0.01761292341067411,0.12491946294296728,0.3850373754401766,-0.10887756977844937,Graduate
-0.27259624734455346,-0.5573043410169174,-0.028511844843434497,0.1913782993067361,-0.2309426681187473,-0.009663266715350782,-0.06539864201073095,-0.033848806891068284,0.08758489437166389,Enrolled
-0.30999005078833347,-0.3725620574881203,0.2058111032705695,-0.37884766567757056,0.02150795804959449,0.10621641443320307,-0.05946823667781459,-0.05368228422104691,0.003922944004721041,Graduate
0.8413985494307705,0.13022408811086547,-0.05088170633300215,0.11306240456548178,-0.14768657643598931,0.09470203735177585,0.013394012734779942,-0.09588031039616185,-0.07446823639069217,Graduate
-0.30172424267624115,-0.37222769661949984,0.2210734132326334,-0.01714021641650043,0.5870036344061726,-0.012329735660420504,-0.03933861740603192,-0.047684826175512146,0.07732542725158292,Enrolled
-0.5011367582483987,-0.30577759133501387,-0.9485795112807501,0.017846427721011637,-0.06776929778689239,0.10943176931857324,-0.13531270385584218,-0.09874506867112243,-0.13143409947683737,Dropout
-0.15308184193603996,0.41014318452018805,0.3095920468173573,-0.09024868140887632,-0.13193158322518828,0.1303688628113272,0.23927444835389966,-0.11063454741168749,-0.04219531186625902,Dropout
-0.30844407408433355,-0.6496042695308494,-0.1475847867258947,0.33266430918410006,-0.04026058464342602,-0.9230409864825883,0.08080606773030286,0.07184783255504477,-0.3355326105544196,Graduate
-0.18457899381491666,0.33671720942796113,0.08353700892076676,-0.03863876709392977,-0.5699337510463018,-0.2038567360764234,-0.15597652710675688,0.29782378017871586,-0.0690051834225866,Dropout
-0.12273152052349895,0.30350759890998225,0.24810668353039456,0.6584170704879936,0.2957797744310504,0.32726236763212135,0.7921410977802401,0.42431094417502563,0.2745404434772331,Graduate
-0.2372023942695317,-0.07655041090429565,0.09953781647629178,-0.02828234067073676,-0.1606023645306517,-0.075439901020941,-0.29677008476099664,-0.010128396945866418,-0.03707418787766209,Dropout
-0.2708433521169512,-0.48182538838297095,0.15595142034242715,-0.09407986487333786,-0.10621559977265965,0.26620786151849685,0.28709423340710505,-0.0841522789405114,-0.10998780894251226,Graduate
-0.11448513355979839,0.14725218641584906,-0.0076005334461239915,0.6501150318620911,-0.1866785735438461,-0.1914267734449142,-0.2946340022624745,-0.07343427242855645,-0.05061371651290897,Dropout
-0.2881783599888732,-0.5038494957860289,0.10039897092641292,0.30080173017784884,0.46433257342193635,0.09638358654321688,-0.05147685929346926,-0.010967929683230758,-0.2364722726147489,Dropout
-0.27655085629944964,-0.442273001904705,0.07165697567628404,0.037408389135370035,-0.10096479284059423,0.12874864501450067,-0.03173263930029263,-0.011378769664465403,-0.20113626831688902,Dropout
-0.27036439976971127,-0.6245211276115393,-0.06024703962058042,0.41426369781753836,-0.04260126004281928,0.09301088923293377,-0.1724014618998785,0.014824040570039138,-0.1996098766976515,Enrolled
-0.0998542974013949,0.14721312545841672,0.07013105275696285,0.43636499867856327,-0.37160724897412717,-0.04027932060026018,-0.04407787461311882,-0.16971844920794887,0.09363158478351946,Graduate
0.7906639699639271,0.3094240718813297,0.05190430149526559,-0.28609191695951375,-0.03490084919961245,-0.014582797465016228,-0.10211369980936122,-0.04138269319072614,-0.10794252026242596,Enrolled
-0.22117212369993583,-0.05803189156046948,0.18782844757109174,-0.05691940489986469,-0.008906849928795202,-0.04814690668527222,-0.04397501881103788,-0.09335848354525511,0.14243876602426514,Graduate
-0.12421292940972045,0.3281890773478542,0.2503302432850928,0.09036642031186326,-0.08877458296051649,-0.0005090532208724685,0.011589537695404384,-0.20070814546281152,0.32117196669045306,Graduate
-0.16126067172375175,0.46747559797722693,0.3910713191177636,-0.2825185948570789,0.09726936504774719,0.04359510495721386,-0.010568164559656923,-0.16040041995236026,0.06131631072303917,Dropout
-0.09505499353261743,0.18611292629536716,0.07600607270188753,0.44740340261204337,-0.3747921513255784,0.0653026263183567,-0.10112152466099647,-0.11128005620248373,-0.26478669429119217,Enrolled
0.7746080534316648,0.37185301503279644,0.15980287493348777,-0.4417264436263232,0.1891308366453005,0.010885561168819669,0.016955174106666637,-0.05052332187224271,0.1399105099506976,Enrolled
-0.21652845121842884,-0.12906411423977285,0.08625346386705213,0.12990511220386225,-0.15968774886226833,-0.005747923391911658,-0.1285125350521696,-0.04112416859174255,-0.13195247049980802,Enrolled
-0.1279701509170187,0.2876398801078218,0.15504462985146927,-0.029696036011675475,-0.5810093792690829,-0.05455710480425158,-0.05015941806693647,-0.153768061136286,0.11280936049954454,Graduate
-0.21402228462599548,-0.09656095976426637,0.13557399690213645,-0.012755316735556632,-0.16918143119509,-0.022628835827945393,-0.09884842126644941,-0.08890455835564576,-0.03578614408161135,Graduate
-0.3143850676150331,-0.4702693452946094,0.05363356181506784,-0.2845034679587329,-0.42838099150431763,0.05149256136228875,-0.06559759620766223,0.012569038019119155,0.03998408595640063,Dropout
-0.1850130091869227,-0.25947260301181774,-0.018126553896476993,0.5357037817367288,-0.11885761094543093,-0.02577900337951522,-0.12036662525000244,-0.06537590179463772,-0.09394293414653915,Graduate
-0.26683279493085954,-0.06937598124516,0.09696571289129452,-0.13105707618681173,-0.0036757653175799043,-0.9397763426406642,0.1357478687202911,-0.009402553885587916,-0.19384156651059942,Dropout
0.8178354501987901,0.19655212027358673,-0.0683119118442026,-0.19004626440697303,-0.4884014880809246,-0.004444958954479938,-0.10432352738187425,-0.04621178762833257,0.03957458326859026,Graduate
-0.10675464768212267,0.25650153081047755,0.19954146408116247,0.5631118234976537,0.3117812584547779,0.009975554792596486,-0.012066880856006934,-0.15950895014983157,-0.07700760524523215,Graduate
-0.29499507242723594,-0.5787488860898924,-0.06388248981251321,0.1594296661699358,-0.2140887473686795,-0.07074279969239661,-0.2812475530495162,0.032805861306290346,-0.05922386256910722,Dropout
-0.12054283719828951,0.22341942885557672,0.16263897837164676,0.28161778382523395,-0.24132271442493702,0.019376052562674495,0.13346577713946584,-0.17334195139273872,0.29077540878935343,Graduate
0.821715624825013,0.18743945699163975,-0.05928731622923189,-0.1830809855393235,-0.4901285470249877,0.019038680241176165,-0.042889066577950885,-0.08624862176254357,0.20514051077495793,Enrolled
-0.10712895304473802,0.2744252944742206,0.15416334487376016,0.2747241933798402,-0.24395520056745518,-0.019914530205491277,-0.06955655244640821,-0.1593061401252794,-0.03429546307427589,Graduate
-0.1058955901265306,0.22853794685030834,0.17168304520075062,0.27687735535376234,-0.23974628018186545,0.08690522893457231,0.03140606652955705,-0.17169259869352416,0.004401591828112228,Graduate
0.7698494815399246,-0.3256377096032588,-0.18120197032923857,0.15809382312169729,-0.20833351350592066,0.09584049748524626,-0.0032912183490854396,-0.04353841097396166,-0.03405125628729294,Dropout
-0.16274169794675258,0.469015192033831,0.3858173072257335,-0.28885287719411884,0.09841093939258294,-0.005875021326417151,-0.028847851809416486,-0.14940938122312086,-0.014205328536913198,Graduate
-0.23543174362152458,0.007886112147395902,0.23423698853758668,-0.2599137380246186,-0.050050722288850436,-0.00734231945123931,-0.08741171162579467,-0.07176173882139408,-0.04458057835631424,Graduate
-0.2105146607123744,-0.21016370334979137,-0.00995623659701883,0.2986128808276326,-0.29064389791789513,-0.06032050699540259,-0.1869262438855415,-0.04711443832397784,0.06334546077431752,Dropout
-0.16308816081609956,0.47122665629286054,0.4054056315600275,-0.267971480205988,0.09515269972764695,0.08138267359241402,0.17410989662467727,-0.13825977238258097,0.04301708867637405,Graduate
0.609207395860802,0.3979938434887209,-0.9783966741731102,-0.05830756351556532,0.010596240695329218,0.14491955211016205,-0.0427139967235923,-0.15220240030288448,-0.15349486991358596,Dropout
-0.25743509783994317,0.10820219586620614,0.32531708727030006,-0.42043717470773134,0.17542764787918153,0.0330028298558146,-0.14408325635519528,-0.03903110800123832,-0.09414265698963459,Graduate
0.6352786912013437,-0.4602557314384679,-0.00023930795765858548,-0.5598920829593037,0.10755133613028478,0.08114362838156552,0.0035748684738554637,0.10790974546620329,0.2710400542920816,Graduate
0.6588729418544519,-0.567899176346231,-0.10707591536684613,-0.28200735448442976,-0.007723736581290774,0.1607230225382693,-0.009065884317626643,0.050945132381042924,-0.1527477355391158,Enrolled
-0.2507109583313083,-0.6255037829418332,0.011534322201171787,0.2012151271990157,-0.2310479969862141,0.07377774193701003,0.1421347908429481,-0.14433640881722198,0.45917225782986043,Graduate
-0.16193646295900116,0.4702868758264386,0.3907547232446317,-0.2814513356129075,0.09786934002222808,0.04598355340349247,-0.014520825174251822,-0.14518052161289302,0.0415291906472533,Graduate
0.6594641984022922,-0.6076027227088768,-0.16032427775833435,-0.1505504510897282,0.0029243128881490943,0.12516101614215935,-0.10106477103580466,0.05975235538828412,-0.16418938889396273,Graduate
-0.5617904727918162,-0.11112513998923072,-0.7424980729606064,-0.5618459509099895,0.18649249245950594,0.10425199824490483,-0.13331403654429977,-0.029761074404982442,-0.2328895389857037,Enrolled
0.7140312788861451,-0.3851315144244467,-0.13296048663005144,-0.07753789525539467,-0.04284351565253258,0.030405775125300627,-0.05961067335865028,0.01674731187251144,-0.05716663945548878,Graduate
0.764549796644771,-0.24625751513989716,-0.04945071996522943,0.27625854088093094,0.47793376783681873,0.10532993855416051,0.05817004927389839,-0.05363390714718964,0.025286777006981564,Graduate
0.8185215824903502,0.1994088881012915,-0.06214757052540132,-0.1821568408281603,-0.48892855918239686,0.07033085393909233,-0.09004671628208863,-0.047081463919906655,-0.05833682879658558,Graduate
-0.27421086757515023,0.10950694446161244,0.3066701982347987,-0.4264256452077693,0.1778233398200163,-0.03708434552084694,-0.15242143054167315,-0.03192562555543274,0.0008186332989225664,Dropout
-0.17870955218592788,0.4830757587522929,0.37165659140567964,-0.28612253020543116,0.10063754936973107,0.024031018550227823,-0.0723609919331771,-0.09359547629559338,-0.08553666373204721,Dropout
-0.18827202381844926,-0.22467083853782105,0.020929422169960854,0.3078513693020858,-0.29764595017063883,-0.010262353444509764,-0.0631301612626963,-0.10713874067714549,0.012103440223985629,Graduate
0.7431235982720152,-0.1990250887491351,-0.06081919101298516,-0.1527766791455618,-0.0823636804690282,0.1062879198020984,0.034671536180250956,-0.01857962477331871,0.040642831575888494,Graduate
-0.1781167015441722,0.25463812717088996,0.060854940363889165,-0.11198995736699924,-0.5715321996141878,-0.9563157728909206,0.12709289238935245,-0.0681363858075385,-0.19835962837902077,Enrolled
-0.16443986059651466,0.49384797938207337,0.3783691636034173,-0.2842947428586992,0.09567344203115907,-0.03519093228895953,-0.06313233591109713,-0.1308014012226189,-0.008073161190359668,Graduate
