PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,Target
-0.08403954519381218,0.13166440974444898,0.08117456798176514,0.694886029550586,-0.13561309292693266,-0.021063403423722593,0.05077683172196279,-0.12680230494279185,Graduate
-0.2183941693411383,-0.10796867680324843,0.10141570632047936,-0.12444670028614102,-0.5141639430046734,-0.03165449748797866,0.05122554150776626,-0.098706283620507,Enrolled
-0.2590322984251302,-0.6391840391669614,-0.045718154901954855,0.4107596008228297,-0.00816206542254716,-0.04282770014751902,0.09306085429093025,-0.028418722826167912,Graduate
-0.2389349625126409,-0.6035004523253851,-0.01923102442277369,0.4379426329221169,-0.015606982870463415,0.04758215133387844,0.07938005979009943,-0.06258169768475019,Enrolled
-0.2368951205116565,-0.5696484785272498,-0.009221046253190868,0.46532837307129815,-0.025719605232404907,0.04338583974307586,-0.04271777935560178,-0.04845358967710713,Enrolled
-0.3131031023835402,-0.30769319447500776,0.19844579565104625,-0.3890068779329328,-0.022236075493432483,0.07802762438255861,0.006307281119674879,0.08197336975525026,Graduate
-0.5519207419209105,-0.13193498100914897,-0.73648819455327,-0.5294015922704971,0.12425170672386499,0.15435383493272725,-0.02555124842420925,-0.14869819455104646,Enrolled
-0.2781000846316354,-0.5298411001291405,0.06452258621166052,0.011814547790011898,-0.09051977470086237,-0.020593983868082755,-0.07677782439475034,-0.05051925247035043,Graduate
-0.1211591209651644,0.18393733399302387,0.08170661263769918,0.48845887627952334,-0.32872416180484165,0.00952586592972049,0.08245974308862314,0.059017532930101715,Graduate
-0.44604219941998563,0.6533221517336414,-0.7209254825979587,-0.3009229763599868,-0.0004253284570552851,-0.4699142821605732,-0.569567849043207,0.08433909246506381,Dropout
-0.23455315189171594,0.5389246922261552,0.2796772552955865,-0.31579329054240257,0.08500414379466903,-0.23152524455737739,0.1673328965702119,0.24241286202797524,Dropout
-0.1634889269371757,0.19939823163756426,-0.0067822427592373336,0.7068961572555815,-0.12644748870715042,-0.15311044375386568,0.134994596243164,0.3956029222468839,Dropout
-0.28346424997049013,0.18245957500672377,0.290401183064941,-0.4053937674007328,0.13541298779657251,0.10278929091523004,0.10658659737936627,0.5543716898352438,Graduate
-0.5079555482972717,-0.20584517747623257,-0.8362920197059591,-0.09296242608352645,0.037074160867246464,0.21812743046815863,-0.04357290281317577,-0.11843986901088077,Dropout
-0.3193863473548545,-0.33523328238970906,0.168642149950483,-0.09194918532530016,0.589442712381206,-0.10715473235375322,0.21713940974891532,-0.03191964586314349,Dropout
-0.23723475560019974,0.01048289849679776,0.22233682258890675,-0.2600431453325069,-0.0712467375169119,-0.013035341794303545,0.05926744187538174,-0.04422674402161673,Graduate
-0.27760864973553584,-0.42218512630766525,0.11493309717046996,-0.09785340895249173,-0.11498520880065977,0.15424839406139235,0.0813596791704696,-0.002640335811874603,Graduate
-0.3391206168411746,0.49844557417063723,-0.7245427177754629,0.15693507834785825,-0.07989433254112177,0.1893239966874528,-0.0019323170976674464,-0.24182730154170068,Dropout
-0.14368973087943104,0.16060320147592871,-0.0157675998911736,0.6537487310369695,-0.12037592815402309,-0.2598441652001127,0.33411329930537204,0.049357437371954985,Dropout
-0.18386847488436175,0.5068850497664628,0.3541730579469905,-0.2981639677264341,0.07412969710700723,-0.011018785780578022,0.11291901928048276,-0.05625058950279065,Enrolled
-0.207697003911628,-0.10305189052954436,0.1503254795180401,0.00507024080165952,-0.1697988281507773,0.019319149897612742,0.03395712231110848,-0.10578840923107176,Graduate
0.7433996105156173,-0.19232548631054333,-0.07133224856401255,-0.1383285727929201,-0.09596706096534269,0.10834005735179497,-0.003862560628957068,0.015765838380954758,Graduate
0.741935164220116,-0.2377090365123799,-0.1220964599179295,-0.012581955883684715,-0.07569808681309226,-0.033077646386935666,-0.12868770142248692,0.026110431449401103,Graduate
0.8135454853507276,0.2856575500600777,0.08251901459078692,0.024730060721775304,0.5379771616441092,-0.043282412243877744,0.03448678711399383,-0.07177565635985386,Graduate
0.8273343843604639,0.17553073977723255,-0.07421492268586383,0.1261294414784474,-0.13787088345277146,-0.01482916253003519,0.06463668775598763,0.009005525810889856,Graduate
0.8248952693739497,0.1978259138203748,-0.05303072552905741,-0.12757064537371643,-0.505036324956691,0.08644811629124527,0.031052519595604566,-0.06319684879722087,Enrolled
0.7173375693041908,-0.184396221322913,-0.14121208272117491,-0.27836559076596334,-0.4370020826301847,0.04235456200712129,0.1350022349751664,0.029028521379689892,Enrolled
-0.1680033842043986,0.46957371245903173,0.3796032351054376,-0.3257043280529302,0.07076456251803281,-0.06163273020882043,-0.03260189463340313,-0.08972341536156411,Graduate
-0.13687435891161437,0.3126171604792685,0.1668158760535866,0.03638459211461709,-0.5792716581369537,0.06106213980003217,0.09873493971089553,-0.022193472047739193,Dropout
-0.17182163893479852,-0.15702832816553894,0.19898752668129516,0.3971172353014568,0.42499715870114096,0.11027908023536082,-0.027257054816085147,-0.14319521303580585,Graduate
-0.33843207751455084,-0.4024191945938213,-0.0194871895811225,0.030389337796447702,-0.08730333035836829,-0.12976307407442472,0.18432574455817252,0.39447272348510554,Dropout
-0.2519880954217312,-0.4895890311504557,0.12183038524361234,0.07641381707214923,-0.10149566731370674,0.2286937756918379,-0.1676819102920487,0.012088668773528544,Dropout
-0.10117366496578861,0.2704994099640306,0.21462411866493636,0.043781445656787654,-0.5843430078084246,0.12734627253596031,-0.07475254011328075,-0.1897951069318654,Graduate
-0.22931158042991856,0.46478766095487395,0.233604545888895,-0.40920202586684556,0.07697322361574699,-0.8844799108800346,-0.38113604080164054,-0.07744114263058781,Enrolled
-0.1591641863991612,-0.27316150290224794,0.04752553657732472,0.5649853437453988,-0.07231190413710853,0.1043908843833875,0.041466889042501454,-0.11987604784967154,Graduate
0.678367870925324,-0.6881890136748701,-0.24188973025196803,0.050060567360615815,-0.1325146111487253,0.06368752486077245,-0.022493168252050055,0.07337408407164721,Graduate
0.7435215586457957,0.22373418671696532,-0.1406110218424409,-0.18830682865606813,0.003653485412491664,-0.9275022984794332,-0.38161982499709557,0.008606439109016054,Enrolled
-0.3198433486052484,-0.4238841287523928,0.10731251597889202,-0.2021494576194584,0.05338443958659961,-0.053509042376157945,0.09719459388833573,-0.018550045824196823,Enrolled
-0.34598714638368677,-0.3610800564294788,0.14118170352455117,-0.10670342748488393,0.5972075318361337,-0.16786639145442034,0.20031932087290794,0.07242343986115847,Enrolled
-0.2888479205891682,-0.537686205435244,-0.021102860474591756,0.24042569282676562,-0.2098005682474325,0.14004786259710578,0.011802170684016733,0.456690790333726,Dropout
0.6620569792660267,-0.15233216578576733,-0.19284795839985824,-0.3198753203454196,0.06475643933375624,-0.8968620267214564,-0.38028715840958244,0.059094411517435316,Graduate
-0.14798983499515356,0.3799241295366493,0.2937323343277861,-0.11716092470656247,-0.13516889899360537,0.00783227204872583,-0.02471624415208218,-0.09049337438187117,Graduate
-0.09652644552514927,0.1331755628669688,0.05939865415673451,0.6834315507402328,-0.13541808304573696,-0.08621108154316015,0.08596874156986378,-0.13683985705333546,Dropout
-0.14737750540258798,0.3815833925382482,0.3111165452758534,0.18706722313828972,0.4678073452229141,-0.0024052706216386444,0.08418877782122303,-0.033943177494971756,Enrolled
-0.20297842328740334,0.48286255328380295,0.3095552120608899,-0.34073948371100227,0.08261817247183884,-0.21734793510712724,0.16065151617409246,-0.11153429430503901,Enrolled
-0.17022321088252962,-0.224739463333081,0.07218614929686507,0.35823927879421824,-0.2715691705749229,0.11849251882478584,-0.02337711134939635,-0.0500335611430834,Graduate
-0.25731416348339353,-0.1510685992795188,0.015657679187500606,0.2785221002857813,0.42960503859817767,-0.9421312670497491,-0.3967257347635197,-0.038893004361952935,Dropout
-0.1439740401738328,0.24813446462407118,0.12893938517355552,0.262875789694882,-0.20511665302582174,-0.09508008132670598,0.16103702404776266,-0.11841558709897386,Dropout
-0.13642282912589476,0.34011358348691995,0.2464479254680486,0.08319282260887995,-0.07564839803173379,0.004852940883645296,0.06992756274359613,-0.15233712538965477,Graduate
-0.23342626487207896,-0.04734200941621802,0.16848142798507426,-0.06890167159285199,-0.00938848921197194,-0.04144930497619892,0.11644118723634012,-0.08163588873787052,Dropout
0.7851267973039664,0.2037507553824764,-0.11220973419107028,-0.15808167156531627,-0.49536039967540435,-0.060314806245561736,0.16874631757114367,0.01674808105597199,Dropout
0.7190966511600285,-0.08731995616971003,0.002079775326326083,-0.4163715963800852,0.0031683188029986153,0.07219754659472866,0.07974228787076354,-0.008562174811666406,Graduate
0.8691395052423863,0.010713583639778035,-0.1366141526785617,0.5412804940660364,-0.059272820314493435,0.06246131867342142,-0.014538960363467468,-0.05045196988896593,Graduate
-0.15392744319866047,0.35842714995040964,0.2294526554152546,0.08980251522045435,-0.07553381152734101,-0.05120415795888367,-0.06250490596453223,0.1752672334776854,Graduate
-0.22022599947577415,-0.04516171644199274,0.19003721735385437,-0.0583071662108664,-0.010439018258605604,0.05159723245965153,0.1313553757607061,-0.06536812981143351,Dropout
-0.34492654590265504,-0.3439526276229337,0.06390126826950893,-0.18576667400920915,0.051070662505452835,-0.17469639842169282,0.19979729335336438,0.20338751309921482,Dropout
-0.24730550887808306,-0.5047155784351651,0.15110578365324134,0.09339934109822734,-0.10374634549061179,0.3035313701954949,-0.38021241227193747,-0.01636231717876563,Dropout
-0.22990254828497503,-0.015014816006712256,0.24633756338053303,0.03869964116792368,0.529911130423194,-0.06742616327433415,0.08706722189394434,-0.09967806688898506,Enrolled
-0.15390058538054407,0.31353546188932596,0.1508760777232595,0.035423074098006935,-0.5783190733000723,-0.0005057372218372214,-0.04643993098934052,0.19092034283497117,Graduate
0.8271127882323199,0.23395538547672606,0.038527769579680404,-0.05825122543452099,-0.00518340226146502,0.05876953631262305,-0.09337625489644108,-0.05814690159551046,Graduate
0.7172882829308911,-0.16939496784926794,-0.14549929546213147,-0.278993559318554,-0.4367339950382176,0.036068411253815436,0.16887061984752016,0.09919527555095818,Graduate
-0.16249734480686767,0.4920626321894314,0.3767436298342953,-0.3022827270230069,0.07246961790205908,-0.0049946578462106705,0.024676776228219177,-0.12465595376692302,Graduate
-0.13836031893519507,0.2860097543710137,0.18221587104001402,0.13206986778122254,-0.22975640320089158,-0.08218085276748688,0.05589327306146186,-0.08096014064232575,Enrolled
-0.2283133763252928,-0.12069459963365112,0.10112234349618998,0.3492257330104914,0.43575099665038375,-0.18220605034218973,0.20945765169019204,-0.06293160080216595,Enrolled
-0.3117050491942364,-0.5563634225556078,-0.08248791496969465,0.1805955863185238,-0.19717638300159632,-0.10717728003496302,0.28990482810342133,0.08802419234946958,Dropout
-0.5316488845348029,-0.12799913885277747,-0.7003227652991276,-0.5135240180410546,0.12242643907735429,0.3362455135511432,-0.00460268152419141,-0.11245694012964082,Graduate
-0.3580970863098545,-0.3349154127801799,0.11293669272431817,-0.4102256113997823,-0.001700830140069054,-0.08115787228826832,0.22130823067297245,0.12204001876316088,Dropout
-0.23642202576694338,0.4809300817852273,0.3113887567271666,-0.3061560869196193,0.09042059293877647,0.023681510930912086,0.1552649818534505,0.30965335065147775,Dropout
-0.24751316149542968,0.04436814676793732,0.2552156862864222,0.08833104681332993,0.5249734453431071,0.03378669685263802,-0.12884477933904204,0.3827571317798317,Graduate
-0.26922125439203665,-0.5591825675092685,-0.023334988595133055,0.21037818028078292,-0.21255366374390883,-0.030080453386807093,0.0590237066045734,-0.03877836559140387,Enrolled
-0.30402859769864027,-0.3774018217325287,0.193750229333724,-0.3847704988722616,-0.011497767203844989,0.10732809938525811,0.06425311438670112,-0.06098012095292393,Graduate
0.8456728699854876,0.13125027593801236,-0.039750338116613326,0.1308752919271009,-0.13769126006419202,0.10081227793958014,-0.00035902162292589246,-0.09548912349216196,Graduate
-0.29826995082039276,-0.3758520630450539,0.21042909425170297,-0.08032965810429626,0.5850578907965452,-0.021089944241443948,0.028974819435389598,-0.05127381027831702,Enrolled
-0.5063897849173704,-0.2970480110318331,-0.9396925149414478,0.07221110823480703,-0.07391152374810683,0.13895556946353937,0.10584200336746075,-0.12109885634059214,Dropout
-0.14246630312092096,0.3990182992350287,0.336581924066384,-0.07888131993217218,-0.139525560371512,0.20459715494978015,-0.21095059386412723,-0.08409386518850948,Dropout
-0.3216098885199103,-0.639146223121114,-0.1826727240970768,0.3161824656261978,-0.006733222387799054,-0.8921924570263018,-0.31435562839486003,0.048227206098836836,Graduate
-0.19816608658187018,0.34252473581147197,0.06460402920950237,-0.004474209245820537,-0.5680541287657508,-0.2874559943182198,0.14635064303037726,0.2785074664049301,Dropout
-0.08308296201330256,0.2740491341741132,0.35958715710323974,0.6579986662756346,0.3482684573588011,0.5867401211268779,-0.7041221096190715,0.5005054424947103,Graduate
-0.24900442230004172,-0.0708849863546257,0.07238178924096739,-0.031968780501657634,-0.15917687434167405,-0.1924517544973523,0.29460838726321315,-0.03705334802442062,Dropout
-0.25162905491202525,-0.4951477730571994,0.1854713572226664,-0.07383723294425237,-0.11604591131681552,0.3668490548560246,-0.23752212935587852,-0.056744685548028015,Graduate
-0.12696550690251535,0.15286801262212885,-0.005671477614120346,0.6482794611122419,-0.12479585733742393,-0.31434668773859326,0.26156467452825805,-0.10266122889582668,Dropout
-0.2860495470232216,-0.5063769533605285,0.10186252428953935,0.2513441499917318,0.4907011457552035,0.054273703644950766,0.09112542098657961,-0.01598721726078034,Dropout
-0.26990921805272194,-0.4471907345718825,0.07944134826049687,0.04644339626215899,-0.09715389101869648,0.1225667009019874,0.05363455479206042,-0.018950057849260918,Dropout
-0.26401722306800635,-0.6280889607486708,-0.04319873493752924,0.4189179067001124,-0.005605392545594445,0.051442245154536326,0.17480717276941504,-0.010275279596338185,Enrolled
-0.09552741582583762,0.14217768546353443,0.100291041027332,0.4660485443080261,-0.33073137514721085,-0.04356895325883092,0.010684824928143488,-0.17497223395236278,Graduate
0.7829304623698798,0.31723021571734306,0.02377208886638671,-0.2911564351107429,-0.058574784774094835,-0.06484017333006731,0.11334577256550105,-0.0490247264306492,Enrolled
-0.21911709003205232,-0.061319119747851966,0.1852819542868237,-0.06475929822264914,-0.012400318649208208,-0.052617815843388316,0.01833324604820208,-0.09673553614754937,Graduate
-0.11998522816512408,0.3219259883699747,0.26628539113404825,0.09039054015486025,-0.07908930812001963,0.009572752153003794,-0.026344076075063783,-0.19111807630343874,Graduate
-0.15742576295134147,0.4606093712926979,0.3916019536075931,-0.3021099400367993,0.07351901098172098,0.05744655252494291,-0.00207056913021908,-0.16056259813567103,Dropout
-0.09038537202253694,0.1805160392477117,0.10943395282361867,0.4784894065166615,-0.3331435666682846,0.04412475410233463,0.0900359794540938,-0.13066543629038904,Enrolled
0.765080352739336,0.37979169787560313,0.12146841417081766,-0.4709910490744308,0.15143917363254877,-0.03077408794866643,0.031907748120938106,-0.033146228521574735,Enrolled
-0.21934709597427415,-0.12901593071922413,0.08363100888286434,0.134586357986331,-0.14574353910076265,-0.06095526589318734,0.13313575037284264,-0.054383267429204185,Enrolled
-0.12712135359313081,0.2843311714194077,0.16445232680432553,0.01584968290104216,-0.5802352107238389,-0.05876935691495577,0.017504435002905328,-0.15796508177358426,Graduate
-0.21200747343730875,-0.09945918802434406,0.13625664468370358,-0.004347160684744611,-0.16842885233195837,-0.03895529222167815,0.07147638239190279,-0.1030418218171231,Graduate
-0.316292172485271,-0.4694644404176565,0.034697256536499466,-0.25141335021895717,-0.4508687601968514,0.010876803940521595,0.09867351275402247,0.01330083475304751,Dropout
-0.18235121820865124,-0.2620268381370139,0.002851857468308183,0.5422783304811715,-0.0699677703985282,-0.06220435229420751,0.10116258768536113,-0.0818682313241846,Graduate
-0.28164830811602803,-0.06036836858948284,0.0490371793038239,-0.1569455893270414,-0.010597787823671156,-0.8849466279904978,-0.3769712664938081,-0.022612021327618248,Dropout
0.8151907687864346,0.20231735779223342,-0.079393428430652,-0.1459415686143284,-0.5031970642779864,-0.03195973257998652,0.09582970234104815,-0.056222651071148703,Graduate
-0.10174609304750404,0.24969780112226053,0.23043001432044352,0.5265961376665541,0.36199751058692453,0.004404464578835476,0.00044066714256302264,-0.16262629507469334,Graduate
-0.29325272560147786,-0.5788056303857705,-0.0663563527156702,0.17540117032533709,-0.19831459978652116,-0.12502036967226687,0.2279000693897223,-0.006375596997240607,Dropout
-0.11532700765847775,0.21683175310623076,0.19011094881121882,0.2992500343235166,-0.21469084250626744,0.0437788902791596,-0.1191933677131139,-0.14713173619968004,Graduate
0.8195637535935505,0.19271647915339735,-0.06854763414530674,-0.13837958161136654,-0.5043735371666564,-0.0007626794631386824,0.052049379309131116,-0.08219649622865688,Enrolled
-0.10318135059290717,0.2689714067368879,0.17764056779100879,0.29073337063108784,-0.21761150323164943,-0.024472671385774802,0.03470239552821708,-0.17104323995565657,Graduate
-0.09811574069505591,0.22042077737777582,0.20391784190835127,0.29637788370358986,-0.21392431846867352,0.10455126848454155,-0.031017471476961656,-0.16856680660511109,Graduate
0.7751124996137346,-0.32327740350413503,-0.17339583146811688,0.185290818136307,-0.1946616281626231,0.09600192979052391,0.020351114352750888,-0.04421705897439446,Dropout
-0.15928451185181508,0.4625601161471206,0.38453597201213385,-0.3091726253431167,0.07420180879268806,0.01059665893199313,-0.004466582899926463,-0.15646553909642733,Graduate
-0.233693122346588,0.00453686644872256,0.22478634617422422,-0.264397606561719,-0.07139270410623438,-0.016640789826306124,0.06336979674339588,-0.08487635433175691,Graduate
-0.20908725681876883,-0.2116608773540841,0.0008033001783236404,0.3203075433717313,-0.26208413043874135,-0.10289366564762675,0.1511420626767579,-0.06835674874228126,Dropout
-0.15075212420179368,0.4589169665953791,0.4245570163039233,-0.2793954970040738,0.07124449484327744,0.16663910024493844,-0.1875885978203825,-0.12355911442783406,Graduate
0.6019122046323999,0.41147654540821516,-0.9694937638845251,-0.007448030483623191,-0.0032220028235118714,0.1943432713231127,0.02905820003793963,-0.16290004448379397,Dropout
-0.25850650952999193,0.10585838449699331,0.3031122502317404,-0.44987409263215744,0.13972927333637308,-0.0005658382154013486,0.1375783078265308,-0.05660084923900912,Graduate
0.6378540899238136,-0.4561800019178183,-0.03377786454498277,-0.5675017590640183,0.057312763617191675,0.0851974464756522,0.022480564903048283,0.11266719994232795,Graduate
0.6599997481854607,-0.5626672028638786,-0.13037600035223706,-0.27706478902544546,-0.03315546262363517,0.13917048335410132,0.06655509234071855,0.05195619584291143,Enrolled
-0.2403974804027062,-0.632011446867933,0.031247400164148287,0.2256890601629723,-0.21276971967569636,0.110891564088762,-0.12116658830656368,-0.11571885314547509,Graduate
-0.15810938507347633,0.4634138781108828,0.3913878190336436,-0.3010641058117986,0.07420518497234813,0.05896275139606755,0.0022697732172508034,-0.14665525321677103,Graduate
0.662380230668,-0.6028385038954394,-0.17722120053698998,-0.14475723434842291,-0.011173569583886378,0.0977959970217569,0.12785413242100763,0.04603013854511985,Graduate
-0.5776002902684916,-0.09741121385203935,-0.776493755751907,-0.5433205305376922,0.13008209137461912,0.09775220181438227,0.14257241536202392,-0.04627090702287691,Enrolled
0.7161325185906802,-0.3805295888432133,-0.14522454170118249,-0.06970483549915973,-0.04995432902950481,0.018620233904411476,0.05920432354865357,0.007158759357506886,Graduate
0.7705156492666749,-0.24553148278446082,-0.04238225397139761,0.2364495051300829,0.5002849103001368,0.11188897706933698,-0.02733477984279814,-0.04446322151378686,Graduate
0.8164210130228859,0.20456706206969477,-0.07044984256412579,-0.13694004176609564,-0.5032182458194326,0.03863757856733285,0.10700818225648123,-0.054525958875725596,Graduate
-0.28567326886969663,0.1133958141164757,0.26432644617417356,-0.46463104283853274,0.14315578964317954,-0.12140112777755796,0.1767988007889031,-0.037741407533104544,Dropout
-0.17799181701073202,0.4782228503491585,0.3659783650137415,-0.30812291857513247,0.07693946527837042,0.013493416400678582,0.06155417466975588,-0.10286428920037641,Dropout
-0.18547985644313364,-0.22750411694050882,0.036263578483812786,0.33105387270688524,-0.26841446488252363,-0.030443535042798286,0.05074326826227454,-0.11348316714486359,Graduate
0.7456742231646503,-0.19587453785237988,-0.0697668589660273,-0.1414517691095415,-0.09605068969082675,0.10648598823429922,0.0007614985880205483,-0.01033040312914106,Graduate
-0.19416572625465556,0.26375935447419835,0.02387190496806757,-0.08493521856299446,-0.5749104202091913,-0.9006568424433308,-0.3786864162351712,-0.08232709630523882,Enrolled
-0.16390777073888374,0.4891802164860339,0.37169785789813636,-0.3068779596111208,0.07233733440001333,-0.03665664558773574,0.03023815425648746,-0.14007082627778944,Graduate
-0.12980323430507357,0.2929838107622938,0.1676432157420834,0.023066487203080355,-0.5789437544146843,0.02495281335584776,0.10345650221866531,-0.1484147937883956,Enrolled
-0.16127650804220595,0.4634721671992708,0.38629862191214837,-0.30363806099618024,0.07492214814453746,0.05208409553625859,0.03755271618450051,-0.1581112025080808,Graduate
-0.14877491089359163,0.28929897718935954,0.14735069808464474,0.015334678505963928,-0.5726867924183742,0.020415466639534863,0.16591777714744305,-0.08406767560609452,Dropout
-0.16646059985446532,0.46509141122159564,0.381968342346681,-0.3008905601512764,0.07537258554203002,0.048431554623384,0.03162244313179907,-0.14358945548520244,Dropout
0.8272737535584263,0.16150501135833167,-0.08437157047172084,0.11067605953899318,-0.13731972890178354,-0.09614399475034974,0.07001624498813663,-0.07500787900622517,Graduate
0.812813672485529,0.26038516829490993,0.08476698442290653,0.0186284256954784,0.5409913073473523,-0.030826916049200626,0.020181478781436446,-0.08830906622541498,Graduate
-0.29440713358239545,-0.47920224912115805,0.06456667001581862,-0.24529879331515064,-0.4546680282378812,0.07992119938707531,0.0493292155774438,-0.02021608706510382,Graduate
0.7229462040609689,-0.1811916144463768,-0.10813258867909104,-0.15732791671346125,-0.09425642922148764,-0.05669738460765772,-0.027325752060556763,0.06917608085602515,Graduate
-0.2924576984248606,-0.43206910670317833,0.15370573184214364,-0.1819791665339529,0.04846300936906095,0.11795455497530671,0.06708851154668793,-0.046685222851380666,Dropout
0.8478989224597095,0.13339490070308652,0.003791064953141632,0.364238447724447,0.4402702447781194,0.07330535958913198,-0.0004016449767674235,-0.09828210222648105,Graduate
-0.1726200397796479,-0.1544191723475108,0.19517909211870565,0.3927264254154751,0.42551139565425167,0.09340233452865032,-0.009709621984360928,-0.1375499813134184,Graduate
-0.2635190870312422,-0.18928107170481354,0.1560681997720369,-0.10875538445825861,0.014685485219920191,0.03092158650374821,0.13322004990598124,-0.028597372522692614,Dropout
-0.24891008014675198,0.09485800612436707,0.3178841178648776,-0.4444811322197305,0.13761769142677882,0.023464811026694732,0.08083300257378112,-0.08736071263785772,Graduate
0.8377415451568389,0.14104092761486425,-0.02132866662701549,0.3501704672021869,0.44281668431747223,-0.02040443750649934,0.07486101774661313,-0.07844042620797695,Graduate
-0.22513751270626875,0.4661899741224746,0.188322217145921,-0.11191430913037947,-0.12851987349741725,-0.2423801345389205,0.05405039940501544,0.5096771415791,Enrolled
-0.19092311752486552,-0.21938686705966595,0.03527663339124287,0.33483228231302153,-0.26757831817783684,0.005022148034940943,0.0742036976360011,-0.08436622055553572,Graduate
-0.2931274570063408,-0.36139906782757414,0.23971277281651215,-0.04374649596390001,0.583527824385319,0.15089885726351415,-0.04343957364895468,0.07267184271812223,Graduate
-0.1964267642165472,-0.2510461359484154,-0.013237231873656996,0.5430258326663898,-0.06615876753293104,-0.07959004470096387,0.148227892934358,-0.04198135341284457,Dropout
-0.23907551720223919,0.0028476298471869776,0.24742920967956705,0.056640551897031655,0.5281823432013548,-0.03097399103735432,0.037116869256624496,0.039516037310282595,Enrolled
