PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,Target
0.21795626141726013,-1.2403978007114322,0.8798944600975697,-0.16256014389594353,-0.17005380457856412,0.2095675003526145,-0.04712283291722381,-0.34990012985425917,-0.4450723488151607,-0.4857380890195591,0.7701329286425271,-1.8972922720824346,-0.03132524710953879,0.7279720981799682,Graduate
-0.52260301194822,-1.2469513867588984,0.8715811324525862,1.4624251102857284,0.18035841804105932,-0.1609151732446943,-0.564191292185699,0.7070527749270422,-0.2389256095306894,-0.5057458591632238,-0.4943494570117847,-0.12927596079137937,-0.251212183184398,0.13737199840853995,Graduate
-0.7508055815335585,0.025927305799520465,0.6827644304166447,-0.12248981298708651,0.4985785992218582,-0.283585449736049,1.375122800534328,0.8582579676585101,0.04027651671886684,0.7970309328065835,0.1461738914609283,1.2821142673728818,0.028665043418566453,-0.19824158769742894,Dropout
-0.5109664968047757,-0.048167541284906655,0.41414246231774,-0.268491814749033,-0.13058943853203409,-0.5830515715665062,-0.05372778865473266,0.15593559504540844,0.5021751476349035,-0.4861816600557296,-0.48042809666495456,1.3373793595833132,1.7592586113120856,0.2019383007234838,Enrolled
1.2446121795821339,-1.133809203391969,-0.4839048263270898,-0.711805668964,0.544905896686199,0.17014487182712426,1.7061626399584466,0.4255362045217059,0.8425049888502546,0.6328456955818138,0.2463464193231074,-0.3291015079473772,-0.45878613265479334,-0.7197185804022926,Graduate
-0.4984337349836974,-0.15794557548803112,-0.35410792153335113,-1.1754865124076115,0.020804616586902535,-0.9084217891133833,-1.1892018612597832,1.223305907664851,1.0612981501395977,-0.642966573492218,0.5961241376521702,0.3214256947134149,-0.3202931116657823,-0.3527004811836381,Graduate
0.6278486287524518,-0.8562251865771935,-0.12981927354127507,-0.5751332261201648,1.2349557208804693,0.5009460688842583,0.380648504326738,-0.27984054561864746,0.24301470976033543,0.9069955345423415,-0.01809302806580335,0.8030878270172326,-0.28113953355936844,-0.6844651980033774,Enrolled
-4.234777452804166,-1.7134628422116507,-2.005445892468804,1.72513797718219,-0.42395687713804403,-0.6725493927375257,-0.9773311302180965,-0.14183947360278845,-1.5342103435440217,1.1263545954114091,1.851495701680778,-1.8242060764866908,0.2854158370099571,0.5610026401106206,Graduate
1.3484665708829362,-0.25938769947872936,0.8841661347687407,0.2270057967078411,-0.3111407591695542,-0.6624282912301768,1.5479479727168983,0.8057677920820927,0.08583600112205267,-0.04988263078920506,0.1140762893935939,0.8254706917272725,-0.19265888289790342,-0.8612139285167156,Enrolled
1.4503121614476415,-0.6126963297014911,0.319139884237227,-0.48734996808861336,-0.21572358702816552,-0.5273450285333025,1.696143124921716,0.6955722822002861,0.5410653578474939,-0.12146019392251288,0.18434975245250088,0.15074053504630053,0.5390153427146208,-0.5799506510342631,Graduate
0.38689947631267557,-1.0303839162682382,1.6075150683680635,0.8283398805664756,0.4523568273529111,0.10116973440509332,-0.6370538734356189,0.047946312491085025,-1.078289866088368,-0.18862075427949815,0.13568827677051185,-0.12191484125771455,-0.23986004652752044,0.004608708296246232,Graduate
0.9879671162970033,-0.6606131386426289,0.1687492743120628,-0.5316481066530517,0.0632768854320372,-0.0050392883629791245,0.07756752539002894,-0.7700572037893482,0.2135879619352971,-0.2654075141567875,0.054110349146709126,0.33826752299011204,-0.15277871397806686,-0.4702947376969532,Graduate
0.3382858150523928,-0.9987819288416391,0.7795124691502042,1.4808394457736862,-0.798463078140331,-0.6439588421335402,-0.5956719953129768,1.2507451897523578,0.6923173889163925,-1.4700761315880677,-1.2431826118205296,-0.25633414268593224,1.34303500014603,0.6563416069486356,Enrolled
0.4827371700741131,-0.3133670760001648,0.39428126520164036,-0.07778615259148113,1.1721098558736498,0.20677470633207967,0.20292287586833332,-0.1870358177477479,-0.47153480810153453,1.059706839317304,0.2295909201152454,1.51591547575695,0.030759661217140966,-0.7237254144231793,Graduate
-0.516016205435069,-0.8164388516977384,-0.22147652326471073,-0.2949790159071439,-0.06241927765361015,0.01329898483787053,-0.9095804257436317,-1.3688594662660176,0.29329537968571845,-0.5829878085071625,-0.13104250855338168,0.4572706438223313,-0.04446446749079682,-0.23898581712658148,Enrolled
-0.37774282175685486,-1.0062472151977135,-0.7406735977371788,-0.7954037538034623,1.1758670776668247,0.6734832208765363,0.5265992832706136,-0.5281138931273482,0.4251457345837155,1.155347449412837,0.45545930067115087,0.03822620811169949,-0.47606594858866363,-0.35087708492253644,Graduate
0.484431535462968,-1.0310857525882895,-0.513626901403997,-0.9914506112905372,1.346458660612101,0.6137901897806012,0.6649613125995262,-0.5916667013198011,0.2248764053248706,0.9338387352735077,0.4592133727068241,0.10372716775686297,-0.5479383341533719,-0.5122212528938689,Enrolled
0.8986770985177157,-0.7967912689887964,-1.4148067568539142,-0.8116460667341581,1.4253823006922617,0.45935984164247473,0.10111268604502197,0.09226443277782573,1.3633288582673961,0.5948542796790488,-0.5637144249554693,0.5568883769845963,1.9790483379043842,0.25004037397323386,Enrolled
0.29461391260820685,-0.029326315622014917,0.23008787774573905,-0.5792784242492223,-3.2485257854426925,1.0363564631310624,-0.7688354211836119,-0.4474584976893573,1.6818645273456463,2.371768272503095,-0.5088030194960399,-0.850430147216275,0.14236413143569668,0.10385979651571497,Graduate
-1.441849513882873,0.14352179670935686,-0.9566011311833393,-1.542616812329546,-0.4723815468096726,-0.4128220041586732,0.3458848998783428,-0.32822122219402183,-0.17304868788549688,-0.8276955779888739,-2.1237919917051262,-1.3730449515659189,0.35671993565185767,-0.2779735165027123,Enrolled
0.19360794384771524,-1.128336805898577,-1.0941072521324693,-0.45016912062677295,0.15697555685191988,0.1880446778227134,0.04957059664137625,-0.6676534254651261,0.7417471366378084,0.24771756767865233,0.10419596577488274,-0.26591944401462264,0.020623542265581645,-0.3421814079185961,Graduate
0.03180096711400707,0.6738329142527368,0.03070067427500892,0.38061581740639727,1.1771248262830265,0.34879640952456237,-0.35539984545257913,-0.5075563138674004,0.2512763220281087,0.2351929112396465,-0.19438342661513983,1.5430273564438992,-0.07111464531547738,0.6329812356593816,Graduate
-2.4113674625940167,2.342323924876239,-1.404765232766424,0.29407228602255564,-1.2466247736968723,-1.7345315311245886,-0.12440693280940518,-0.4548607926252559,-3.373662287559589,0.7854760192690835,0.15824000319929035,-0.46990873830936175,0.7256245292466931,0.2953255957072044,Dropout
-2.5143790040957557,1.847672285464909,0.4540639577169236,1.0968889312408507,-0.7664666780484063,-0.7000841863556034,0.6121437850127279,-0.14549458442562208,0.4141888229195899,-1.085368551333569,0.33717616882306173,0.7055884446346112,-1.5467587912037346,1.8846978491536406,Dropout
-1.08993791667058,3.04997562132392,-0.29134557661889937,-0.4082891919546303,1.984891976000117,-0.05904526185055383,-1.1545288234605462,1.3067614043389502,0.4049852014711525,0.8848721905166196,1.3068586939035585,1.6162746621666861,-0.8745678746568616,2.192690933269017,Dropout
-0.4301382348269965,3.6330048529780052,0.7689800992705916,1.670876913754933,-0.09456775282605331,0.796448576148789,0.7439407784320914,-0.9981631806807972,1.315718137440772,-1.4196169647825185,1.8659634328476882,-1.8402965222164418,-0.27653557377354493,-1.4251470975835172,Graduate
-0.4381171371069889,0.5693230240516619,-1.06940392570696,-2.1074380757511704,0.22518810975259151,0.36677992952866845,0.4492284912301446,-0.35562128230431345,-1.4164141793190743,0.05467515992447782,-1.4073473950834319,-0.8049006703835024,0.5793093168971761,-0.17790990595038653,Dropout
-1.3987149894430018,-0.6203559775689096,0.043538183128453034,-0.8535507546566372,-0.17799783396822172,-0.33198699473155846,1.9632428949305623,0.4808423404156752,0.7376810561826559,0.0839001044384192,0.6025383787648794,-0.4169497606816042,-0.3012485371209773,0.10008341655738455,Dropout
-0.5540559964116951,-0.4079764879721461,0.28021695739734476,-0.10705922207516874,-0.6190945758365857,-0.35498358793331963,0.2772283667919217,-0.7846913230363949,0.15045660444085157,-0.6435683453164339,0.4338809377176276,0.04396742972659323,-0.6379856075461089,-0.15912068964864928,Graduate
0.8008974486246632,-0.4447715229477853,0.4499299281250586,-1.419778722819417,0.1246470006305097,0.23777859131576892,0.5295101321406113,-1.3427180390025164,-0.30721159021344746,0.10977026348898943,1.1119336294011537,-0.44731073826884027,-0.3317540578312583,-0.12986269454955013,Graduate
-0.5654118008829552,0.7125491940910558,0.30718343443069546,-0.8671935059614195,0.467987667806806,-0.2664138598144805,0.09624978409218354,-0.21218019623762482,-1.5190973167259707,0.043640605309038676,-2.0482464019265523,0.32539551734106326,-0.3046877221508024,-1.0695089090045877,Dropout
-2.3674965507868797,0.6537938855336424,0.678120311823269,-0.004427154857919217,1.3694446037078276,0.4262415114383574,0.4454758107957787,-0.3053399474201918,-0.4770551645263583,1.225863295910446,0.5469340377653993,1.5492133682339133,-1.5470853595573504,0.45148023701032,Dropout
-0.6505621552276732,0.612646549915755,0.8344365087823591,-0.40450151698030995,-0.9200490661851539,-1.1653374705826973,-0.3569877375352857,0.8417753089121441,0.8249945296926089,-1.355604149865133,0.09906137163944609,0.8395097827022635,0.6330596906909677,0.3644763509868372,Enrolled
0.13522424269650588,-0.7525372958151972,-0.008047341793595474,-0.34791134157952724,-0.10238606804086202,-0.01693617384301011,-0.06422067281093387,-0.6715810309164765,0.3564467258945682,-0.11001354032969522,-0.017418539187764787,0.3702005255387414,-0.019322989062674146,-0.4360372347085168,Graduate
1.1415966171577883,-1.123639936806772,0.6073694862905702,0.5939996283722052,0.5140875446702737,0.3940865497103534,-0.6336282584035483,0.11771190296024718,-0.06287645848873238,-0.328580539311802,-0.3152383604245793,-0.7914135593449912,-0.02384166327784285,0.5316332464988766,Graduate
0.7418725571983316,-1.1419011281628388,-0.3673256220719128,1.0710110954199892,0.391535251752625,0.0822656439144271,-0.7113360568343857,0.22262011196044265,-0.5475962335504009,0.33530744376226396,-0.05936494406799133,-0.7324536819959503,-0.26005574893177774,0.5748030046289034,Graduate
0.2242607972719216,-0.9755002348084169,1.39807328902741,1.2927031774546214,0.03413354964983893,-0.3716852032052171,0.8206933682377134,1.6748029839297989,-0.3884922375609776,0.03822678588913348,-0.03872756263714543,-0.2943356127017925,-0.049154994926448536,-0.01262638537764415,Graduate
0.28791490565677547,-0.6746702909437519,1.4094433921768375,1.036178145692264,0.6970482394437447,0.2943592326679048,-0.5871173916490323,0.11633494160559109,-1.1399990404361706,0.29780575154190914,0.27797472966687065,-0.059575960171743714,-0.5254239650785143,0.2579395752504058,Graduate
1.065998128933329,-0.9470686686109304,1.4430455547703964,0.604985808375136,0.36189482690025077,0.22547496973794723,-1.5646005898102708,-0.5551961902095071,-0.9717341091381376,-0.5503376692195467,-0.25053396478634277,-0.029422155245806367,0.2910996886648571,0.2528246954316001,Enrolled
0.05550953761643528,-0.9391193406165919,1.0420445148563058,-0.13161497324753288,0.4700337862650203,0.4534640824553935,-1.4160584694123586,-0.6853729445183376,-0.49312757772653476,-0.4682089078955294,-0.007059659395264778,-0.6558748911123201,1.0443513837652556,0.9880754612443008,Enrolled
-0.5601046004973556,-0.22297137245379048,0.41414476573847103,1.2703693855108673,-2.980464897102449,0.04109921087207214,-0.6772052475360903,0.6385950010261088,2.117215885131973,0.5507247470938258,-1.65303539644533,0.52734915632744,-0.27810668021901,-0.47976116321160206,Graduate
0.03125890866433799,0.350531626450438,0.7966177190653696,-0.07068316939478302,0.0018613462733905863,0.07065487036690156,-0.9955911358092745,-1.3360111976197604,-0.18199242572910146,-0.4159503583666111,0.023601074851744713,1.1977133838483744,0.25389650269504,0.24131878768624718,Dropout
1.4578849304978705,-0.8331783232716359,-0.062074877766847204,-0.3163307214493203,0.5331638993813093,-0.07619026631521136,1.4671541665384606,0.6902643952593942,0.5828612697917261,0.5530223779420076,-0.013298637867548218,0.44406294813374747,0.02881601797703649,-0.8334584134924583,Graduate
-1.6872902327765218,1.857312267364548,-0.7537925133711121,-0.02272899435053511,1.0907798579800034,0.8104416450365466,0.27084105928301777,-0.830115788495159,1.2140287233409894,-0.06677773831866635,0.7636446008208734,-0.49096681449350155,-0.12980359618836693,1.172100382858426,Dropout
2.3283202548182818,-0.4643207114437304,-1.3484454437647597,-0.3825407738257578,0.6386807462293158,0.36181371045996363,-0.0035826573313265126,-0.35188871669134203,1.6501781381687464,-0.43282305420187067,-0.842664106441131,0.005678321448691956,0.31923583093635377,0.3819475253892551,Dropout
1.3673273877575502,-0.7390538979094932,0.1357073391094406,0.395605304000274,-0.16322908535381833,-0.061664060894968814,-1.1735327888030542,-1.0727185297390718,0.3106931383812835,-0.7780880458785712,-0.8577050719329826,1.1607886528124454,-0.37322711096987543,-0.8389500477875256,Graduate
-4.394359225087902,-0.5812770481605057,-1.221432736750755,1.8016483431709251,-2.1579957191499,-2.1818930008925155,-0.04388273241715145,-0.16151275470790544,-1.5861964355952463,0.18677877201370813,1.8261362002168382,0.2763126077743419,0.3180481644486449,-0.7030533760801654,Enrolled
1.3370050566424228,-0.6976791564924822,0.15511645056803397,-0.9963740337287628,1.1718186913543727,0.4711003723249764,0.4215513363135712,-0.3943492230819052,-0.1278616271787473,1.1154282171732555,0.32402249963556706,0.7535937460866856,0.4422115989504416,-0.6867915257401458,Graduate
0.8412223194625629,-1.4168292080082665,-0.6363932044573439,0.3065007931845353,1.0606116543153719,0.735535287852465,-0.670010539490231,-0.16969531714993674,-0.16862112405687163,0.6248342946076606,-0.01647562353017673,-1.2114668691919752,-0.4757637426320651,0.7874422499555472,Graduate
-4.193979629138688,-1.3671692840281646,-1.1898887736845176,2.8200001133498143,-0.6484126182301195,-1.3905745205709394,-1.0340376736201422,0.6521691168914068,-1.9779575927827444,0.7196615384449907,1.3089119287812536,-0.4268700497025822,0.456460207552915,0.05415051818781074,Enrolled
-0.6677527325213565,-0.6977255933744242,-0.5203422583327016,-0.8906582344532412,-0.15125725516016503,-0.0912022657201925,0.5233423856536336,-0.5097127157707181,0.8033101960311334,-0.2845283370971845,0.20918373221505362,-0.3496461993577052,0.24465484525271894,0.28166099383619186,Enrolled
-1.7610671947288647,0.0031071960652472065,-0.13219267962334924,-0.9169771943840952,-0.08991437273382931,-0.32124491705734837,1.9596857356842052,0.49421894334696015,0.767456262213136,0.19802283077494567,0.7805813182130968,-0.4516609496741907,-0.0646963605755207,0.8152465363663144,Enrolled
1.0231849039043015,2.565609309758273,-0.9569280252822826,0.5837817577056372,1.8464206122990703,1.6244236996570387,-0.034136773033267516,-1.3634137890276141,1.385491827586599,-0.08610363732724437,1.339990644742682,-1.587731457681955,0.6195415744922506,-1.7436812847977061,Dropout
-4.214921176999056,-1.6445686973300615,-1.7012123296822688,2.3819846801045004,-0.6328015353851985,-1.1516013167232453,-0.8726733600607277,0.47992582248435545,-1.552281551135219,0.7606419811386051,1.4188508328021208,-1.1463457956587688,0.42384944628462834,0.26132693113413974,Graduate
0.17805973062965025,-0.11007021403836553,0.4665845680232081,0.5280419482582484,-0.7719311666338564,-0.5088540876349705,-0.094055908873419,-0.40239682322488174,0.20354695888755073,-0.6677489730496273,-0.15650376367269694,0.801234019378372,-0.28917030990657827,-0.3088351590023188,Graduate
-0.03912790635466946,0.23750726277180234,0.13522100198143722,-1.7776201702962653,1.4315826977261932,-0.8207451115114425,-2.0058393005225024,2.119546624615577,0.15057182716574088,0.7423811268484853,1.251818072020206,1.5225465010655774,-0.2583241193334065,-1.0616234163062246,Dropout
0.18034592805638028,0.46512941436697486,1.3603936698754262,-0.05957713685679246,-0.34282606131036963,-0.6090777582928043,1.7544952817002184,0.4616393240900395,-0.6490836114017214,0.4467282149571443,1.0893444915847832,0.6921747300906211,-0.22837886368481977,-0.2648954878408846,Enrolled
-2.100870172830516,-0.03860691232302793,0.6913925425291011,0.2587113683655616,-1.197474302080211,-1.0068527587872844,0.3611290676223107,0.12819516603634318,0.4955054843210777,-1.1135208547874125,-0.228261586188775,0.7989429668294601,0.0718170616433814,0.19352140077626026,Enrolled
1.2622498316404969,-0.5112525014390685,-0.37136554889401,-0.19357269586241996,0.8661281907665778,0.5150874113149896,-0.18892329012500547,-0.7410295314832331,0.4133329884528054,0.3948633587567999,-0.20358956734823924,0.6494869419257443,-0.5663153003643137,-0.34854902868606014,Graduate
-4.279635465429322,-1.0942267713663623,-2.8212269113835036,1.7338435465026667,-0.31035006445720925,-1.3874909163163327,0.7569576316313238,0.9469196589394546,-0.5382759306955573,1.643771245321185,1.331224822524232,0.2966713352464434,0.3131736364978363,-0.6356777321760594,Dropout
-0.5359741356129697,0.0010673287934597874,0.9107777617472037,-0.7639175029700895,0.3409588644990657,-0.2519999560912338,-0.006973497738394343,-0.4838838306155198,-0.5568833526628116,0.29059377231221556,0.389411804553421,1.3182771221094807,1.156737017197379,-0.06669888235800318,Dropout
0.179980849820001,-0.2665332263201442,0.5792834307328618,-0.0294931697844837,-0.2837562465734014,-0.4129592750409535,0.03754985705376267,-0.019912790185179614,0.3718832230666315,-0.3827856498357734,-0.43598871558881197,1.167059588704971,0.7831581442071948,-0.2852799232504836,Graduate
-0.5914847823493486,-0.39851661299562674,0.47260421095732436,-0.8700097172626589,-0.20173305901046376,-0.31667011158022706,0.41204289363692387,-0.49946783816631823,0.0011936618878789476,-0.1156285029761455,0.5556854022285586,0.3238930128910761,0.9080923011961543,-0.0428087705433621,Dropout
-0.37524549271689167,-0.40804444181789623,1.813668652971992,0.09383483751794498,0.37259068025246955,0.1642470221836414,-1.4415040194580468,-0.7175102961437083,-1.4875640698124004,-0.20143682154474152,0.4460590652973001,-0.02320676311118207,0.9550585749094131,0.9031120511119533,Dropout
0.24608725650439947,-1.2646382977821133,1.2432473281618082,0.5522680923016418,-0.28698818629705414,0.10310979210861136,-0.33632211468194395,-0.020479859721013786,-0.37214270284515527,-0.607624037489384,0.1459034819324129,-1.1552445959165907,-0.4592948302685164,0.27888993474959956,Graduate
1.5483433498530885,-1.0543697346392142,0.7251935278589292,1.067715456331498,1.658307404622827,0.6426725032169346,-0.49509281996198756,0.7478868669731988,-0.5294491971289976,0.7928808669016509,-0.4702248810663712,0.3339803595503597,-0.12005613373788761,-0.02305155676202718,Graduate
0.059557830427436946,1.5107278483151327,0.3529317536087583,1.2066759075252464,-0.010943611174532452,0.002964668942617274,0.1773175055421286,-0.5688640983565091,-0.05487096838461367,-0.1523522226094096,0.9335788038727022,0.28003464389308763,-0.40313267455561996,-0.6534107801326676,Graduate
-0.07972082283138465,-0.38076942190805035,0.7580239787131826,-0.6756372164217276,-0.2860255543714653,-0.06709193778281436,0.5468106038145366,-0.6875305313725916,-0.07628064945685052,-0.00635319906151913,0.6035539232403576,0.1618971708824535,-0.38132262554789853,-0.316158813925954,Dropout
-2.4366385243105197,0.4137428608833085,-1.2131417529985158,0.31937818531900597,0.27408437866592444,0.2143024229657569,0.40559315488811803,-0.18050531410914977,1.9738018315430643,-0.7280643383071286,-0.5565137826099155,-0.06961516758408283,-1.4753262606805837,1.727481505606029,Dropout
3.747299387525725,-0.4003975677700507,-2.929911741577243,0.16630543841894188,0.14442556639945087,-0.1466571671354007,-0.3189922711259438,0.012310941218180192,1.9681634161520822,-0.45241700863747764,-1.7262466378018868,0.15473548242735446,0.20691428397515124,0.8093949059406791,Dropout
-0.5185097512868729,-0.5512354451248326,0.20938938894529374,-0.2721931871224767,-0.29675701839033375,-0.5693590315406561,1.6431851631245142,0.7345512716861489,0.5453468747365284,0.04813844942877699,0.3228681725278595,0.20196354919027193,0.2520798828801201,-0.3113111802724522,Enrolled
0.3550286676211602,1.6767469503053936,0.5121422239384328,0.5563980522122002,0.1813425539647264,0.2641466083557872,-1.000174850374906,-1.6429336974750333,-0.4864438452181303,-0.26328321385236025,1.0432709293150353,0.47255312092213114,0.6785510629789103,-0.330420501126183,Graduate
1.2443458787900719,-1.0751324262975295,0.29763862371756056,1.8712131388507351,0.2306363669277109,-0.004813511095085364,-0.8031345984304429,1.0722414463668726,0.7017262735172568,-0.852915738994662,-1.5116212728345593,0.016029911674994065,-0.07282857827554826,0.3772558373787265,Graduate
-0.3385167058579175,-0.6609316994190305,1.5152292822227291,0.01068841797941589,0.4948849864831955,0.5406094542259137,-1.107001653799647,-1.159611787817255,-1.3101332873339382,-0.19278317073761708,0.912042812564086,-0.9085002905863676,-0.285116914656227,0.8641879599304888,Graduate
-0.0991881126230229,-0.14251140184224473,1.073642732159714,0.31173686665790284,-1.304224722327338,-0.9282901314745117,0.5480979986284039,-0.2642487205392657,-0.19977415390530423,-0.936686992850208,0.3252805715804362,0.5366485257970752,-0.4227572588884201,-0.5077456243770252,Graduate
-0.6480606167559863,-0.1529540910969366,0.3132777760799985,0.4790217787464365,-0.06009957969822494,-0.18301269449649193,-0.2516287586415558,-0.47832777993814596,0.0996162931844465,-0.14013722930207873,-0.12277836336425466,1.098265065850154,-0.562737447904158,-0.2675034829242625,Enrolled
-1.333625972206742,-0.24997492190674636,0.4079766055076715,-0.9180523190124086,0.47804879681036916,-0.19399977038193533,1.5621197887160914,0.5830192992285933,0.011519488460299392,1.0455143577363923,0.7541775607697594,0.5528226733738699,0.6804035159123971,-0.007354901471265586,Enrolled
-1.4126883151225658,0.03787263983468292,0.16384715249848,-1.8044987133727537,1.061649903273399,0.6023471201527995,0.38617996324088827,-1.274837050101132,-0.29480041343824515,0.8769745266529695,1.158266118686281,0.0029315491551704853,-0.15514892212706521,0.7890624969860524,Dropout
-0.3935590572533735,0.23819547846845596,-1.2002809931185359,-2.3902070874409405,-2.1263567975945517,4.033514695356968,1.065881075399885,0.6934527207173755,-2.9920688100954465,-2.2201521073369523,-0.30359184260473493,-0.4673479798152503,-0.7273186316870902,-0.8756433318563475,Graduate
-1.5990957029747468,0.1160756841822482,-0.8633960563463403,-1.8429428031989594,-2.0260293824258335,4.057386180382458,1.0231542578325905,0.466572441415603,-1.880670406066061,-2.11166357637298,2.113497149027997,0.6251449325760242,-0.22633008165828553,0.8441552011128675,Dropout
-0.4320240433969824,2.948708863111808,1.0998563672259747,-0.3556964442058739,-0.32454519974030616,-0.6683330153670517,-0.060051787283383555,0.3560799086093356,0.5858580470244578,-1.3213995251658797,1.3633788263850413,0.11146648827602613,1.231406293558821,0.9324668892210753,Dropout
0.8158325050822398,2.324354373741823,-0.3592672275979032,1.1291268238199372,-0.06174613175416839,-0.0708405790027047,1.7301563477313124,0.21953473933151035,0.2562209598894036,0.3905112092853644,1.5553052812854908,-0.6034929266258396,-0.6463174350715964,0.36414148081260544,Graduate
-0.29018680499433996,-0.9995146412646568,-1.8281239894324204,-1.1709822942652788,-0.10218482617813494,3.1016608939801626,-0.04061891639548427,0.3880561370659067,-0.15829382822838559,-0.7325670145670797,0.3042343124352339,1.0240316072720814,0.8886528508223992,0.04702147614242366,Enrolled
0.08576784811743866,-1.0096220924423542,-0.06672742495259887,-0.7296053937547525,-0.6478948120720037,-0.049662032392564025,0.43000630840267684,-0.9143527445373197,0.7324261154504967,-0.6861975453635707,0.26905919821702196,-0.6691139543062237,-0.6080522663925964,-0.30585780626965386,Graduate
1.4731310677062637,-1.2038591466884483,1.353493903521307,0.7849049567778155,0.695386061770865,0.25214917258101355,-0.6355485025601061,0.2333791914782665,-0.9034492856448415,0.06744430809606503,-0.13858820466559632,-0.06190658373523028,-0.06539027493640254,-0.23197375826295163,Graduate
-0.3342640563404163,-0.9089356217438563,-0.5150508277613474,-0.33608514810912465,-0.37021699604049285,-0.2786698239134473,1.6805898253244858,0.6500354217590146,1.207458815437175,0.09028375312969904,0.19806993218713673,-0.5079285419110992,-0.08517542184055715,-0.24430983853317167,Enrolled
-1.1681180508609534,0.41347087367828683,-0.512014131044793,-2.354295258908474,1.0826637514808208,0.31360770896816625,0.39161897740706136,-0.8629646240812405,-1.4105934780934621,0.6318406723092335,-1.3563383785181637,-0.8487989359786876,-0.18341150373911452,-0.3915169387829174,Dropout
2.757318116751521,0.586721141216402,-0.31628258808024046,0.05391335694325041,-1.2734435307852696,-1.1148136839457194,-0.10969632951779523,-0.4034633422034181,-0.5183888816177963,-0.3328921619121514,-0.17886060668377954,0.9149568350379371,0.5299139650878648,0.44424169300835653,Dropout
